cluster_id,cluster,stress_relevant,case_only_cluster,GO,Term,Fisher,gene_LOC,enriched_in_CA,enriched_in_SE,enriched_in_CASE
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111109854,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111124684,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111124903,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111125671,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111127260,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111127274,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111128966,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111131153,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0016887,ATPase activity,0.00055,LOC111131315,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0050821,protein stabilization,0.0029,LOC111103668,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0050821,protein stabilization,0.0029,LOC111119662,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0050821,protein stabilization,0.0029,LOC111129841,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111103560,yes,no,no
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111120585,yes,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111134888,yes,no,yes
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111113447,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111118045,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111123434,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111120645,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0051959,dynein light intermediate chain binding,0.00346,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111103560,yes,no,no
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111120585,yes,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111134888,yes,no,yes
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111113447,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111123434,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008569,"ATP-dependent microtubule motor activity, minus-end-directed",0.0068,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111121134,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111107136,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111125386,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111121532,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111121654,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111124903,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030433,ubiquitin-dependent ERAD pathway,0.0075,LOC111125459,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030970,"retrograde protein transport, ER to cytosol",0.0106,LOC111121134,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030970,"retrograde protein transport, ER to cytosol",0.0106,LOC111109659,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0030970,"retrograde protein transport, ER to cytosol",0.0106,LOC111125386,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111112113,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111128432,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111138334,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111101228,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111107342,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111111223,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111122805,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111134572,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111134614,no,yes,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111113970,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111115508,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111120645,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111124684,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111125471,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111128364,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111130568,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111132263,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0008017,microtubule binding,0.01227,LOC111136762,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030286,dynein complex,0.01919,LOC111120585,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030286,dynein complex,0.01919,LOC111134888,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030286,dynein complex,0.01919,LOC111113447,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030286,dynein complex,0.01919,LOC111118045,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0030286,dynein complex,0.01919,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111120585,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111134888,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111113447,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111128085,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111102685,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111115508,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111124684,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111128364,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111130343,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0007018,microtubule-based movement,0.02839,LOC111130568,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0005788,endoplasmic reticulum lumen,0.0313,LOC111115975,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0005788,endoplasmic reticulum lumen,0.0313,LOC111109659,no,yes,no
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111103560,yes,no,no
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111120585,yes,no,yes
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111134888,yes,no,yes
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111113447,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111118045,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111102685,no,no,yes
3,Protein folding / chaperone,yes,no,GO:0045505,dynein intermediate chain binding,0.042,LOC111130343,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0001669,acrosomal vesicle,0.00051,LOC111110034,yes,no,yes
4,Cilium / ciliary motility,yes,no,GO:0001669,acrosomal vesicle,0.00051,LOC111110920,yes,no,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111119660,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111128432,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111099093,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111120496,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111126780,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111135637,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111138059,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111106953,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0036064,ciliary basal body,0.00063,LOC111125471,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060294,cilium movement involved in cell motility,7e-04,LOC111129936,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060294,cilium movement involved in cell motility,7e-04,LOC111135089,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060294,cilium movement involved in cell motility,7e-04,LOC111118797,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060294,cilium movement involved in cell motility,7e-04,LOC111120071,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060294,cilium movement involved in cell motility,7e-04,LOC111120563,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111110034,yes,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111138334,yes,no,yes
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111101808,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111126300,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111138059,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111122588,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0031514,motile cilium,0.00143,LOC111130289,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111107328,yes,no,yes
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111112113,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111129377,yes,no,yes
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111101168,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111113970,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0003341,cilium movement,0.00479,LOC111122642,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005929,cilium,0.00487,LOC111100481,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0005929,cilium,0.00487,LOC111106830,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0005929,cilium,0.00487,LOC111107328,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0005929,cilium,0.00487,LOC111130378,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111112113,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111107342,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111124746,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111135089,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111113970,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111118797,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111120071,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0015630,microtubule cytoskeleton,0.00658,LOC111134148,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0044458,motile cilium assembly,0.0106,LOC111124399,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0044458,motile cilium assembly,0.0106,LOC111129936,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0060285,cilium-dependent cell motility,0.01276,LOC111101168,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060285,cilium-dependent cell motility,0.01276,LOC111129389,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0045504,dynein heavy chain binding,0.021,LOC111129377,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0045504,dynein heavy chain binding,0.021,LOC111120563,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0045504,dynein heavy chain binding,0.021,LOC111137068,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111107328,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111110034,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111099093,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111119215,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111126300,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111135089,no,yes,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111135637,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111138059,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111106953,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111118797,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111120071,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111130289,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111134148,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0060271,cilium assembly,0.0221,LOC111137794,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0070286,axonemal dynein complex assembly,0.0247,LOC111124399,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0070286,axonemal dynein complex assembly,0.0247,LOC111129160,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0070286,axonemal dynein complex assembly,0.0247,LOC111138395,no,yes,no
4,Cilium / ciliary motility,yes,no,GO:0005814,centriole,0.02522,LOC111124838,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0005814,centriole,0.02522,LOC111128432,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0005814,centriole,0.02522,LOC111134527,yes,no,no
4,Cilium / ciliary motility,yes,no,GO:0035082,axoneme assembly,0.0265,LOC111129936,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0035082,axoneme assembly,0.0265,LOC111122588,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0035082,axoneme assembly,0.0265,LOC111125238,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0036126,sperm flagellum,0.032,LOC111128432,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0036126,sperm flagellum,0.032,LOC111112160,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111099093,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111120496,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111129936,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111101168,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111129389,no,no,yes
4,Cilium / ciliary motility,yes,no,GO:0005930,axoneme,0.03667,LOC111137068,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111120648,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111121140,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111121745,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111100752,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111100788,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111103170,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111111998,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111112733,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111131007,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111133022,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111134227,no,yes,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111100549,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111101020,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111101410,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111121303,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111123127,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111124560,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111125548,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111129112,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111133922,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111136118,no,no,yes
7,Translation initiation,yes,no,GO:0003729,mRNA binding,3.1e-08,LOC111137076,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111124673,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111133022,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111134227,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111105429,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111111107,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111124531,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111130699,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111131036,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111133922,no,no,yes
7,Translation initiation,yes,no,GO:0003743,translation initiation factor activity,1.8e-05,LOC111137076,no,no,yes
7,Translation initiation,yes,no,GO:0002188,translation reinitiation,0.00667,LOC111134227,no,no,yes
7,Translation initiation,yes,no,GO:0002188,translation reinitiation,0.00667,LOC111137076,no,no,yes
7,Translation initiation,yes,no,GO:0048024,"regulation of mRNA splicing, via spliceosome",0.01017,LOC111100788,no,yes,yes
7,Translation initiation,yes,no,GO:0048024,"regulation of mRNA splicing, via spliceosome",0.01017,LOC111112733,no,yes,yes
7,Translation initiation,yes,no,GO:0048024,"regulation of mRNA splicing, via spliceosome",0.01017,LOC111101020,no,no,yes
7,Translation initiation,yes,no,GO:0001732,formation of cytoplasmic translation initiation complex,0.01291,LOC111134227,no,no,yes
7,Translation initiation,yes,no,GO:0001732,formation of cytoplasmic translation initiation complex,0.01291,LOC111130699,no,no,yes
7,Translation initiation,yes,no,GO:0001731,formation of translation preinitiation complex,0.04105,LOC111130699,no,no,yes
7,Translation initiation,yes,no,GO:0001731,formation of translation preinitiation complex,0.04105,LOC111137076,no,no,yes
7,Translation initiation,yes,no,GO:0016281,eukaryotic translation initiation factor 4F complex,0.04346,LOC111133022,no,no,yes
7,Translation initiation,yes,no,GO:0016281,eukaryotic translation initiation factor 4F complex,0.04346,LOC111133922,no,no,yes
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111103246,no,yes,yes
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111103370,no,yes,yes
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111128771,no,yes,no
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111135408,no,yes,yes
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111131301,no,no,yes
8,Other: syntaxin binding,no,no,GO:0019905,syntaxin binding,0.01485,LOC111132999,no,no,yes
8,Other: syntaxin binding,no,no,GO:0050708,regulation of protein secretion,0.0191,LOC111103246,no,yes,no
8,Other: syntaxin binding,no,no,GO:0050708,regulation of protein secretion,0.0191,LOC111121375,no,yes,no
8,Other: syntaxin binding,no,no,GO:0016082,synaptic vesicle priming,0.02084,LOC111131301,no,no,yes
8,Other: syntaxin binding,no,no,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,0.02084,LOC111131301,no,no,yes
8,Other: syntaxin binding,no,no,GO:0016082,synaptic vesicle priming,0.02084,LOC111132999,no,no,yes
8,Other: syntaxin binding,no,no,GO:0031629,synaptic vesicle fusion to presynaptic active zone membrane,0.02084,LOC111132999,no,no,yes
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111134230,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111107163,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111119375,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111120350,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111129390,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111130217,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111131356,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111132609,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111134316,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111134614,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111136596,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111136960,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0035556,intracellular signal transduction,0.0134,LOC111138137,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0004707,MAP kinase activity,0.02844,LOC111107163,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0004707,MAP kinase activity,0.02844,LOC111119375,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0001653,peptide receptor activity,0.04064,LOC111120350,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0001653,peptide receptor activity,0.04064,LOC111134316,no,yes,no
9,Other: intracellular signal transduction,no,no,GO:0001653,peptide receptor activity,0.04064,LOC111136960,no,yes,no
11,Other: protein tyrosine kinase activity,no,no,GO:0004713,protein tyrosine kinase activity,0.025,LOC111110677,no,no,yes
11,Other: protein tyrosine kinase activity,no,no,GO:0004713,protein tyrosine kinase activity,0.025,LOC111117970,no,no,yes
11,Other: protein tyrosine kinase activity,no,no,GO:0004713,protein tyrosine kinase activity,0.025,LOC111120385,no,no,yes
11,Other: protein tyrosine kinase activity,no,no,GO:0008305,integrin complex,0.02548,LOC111115225,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0008305,integrin complex,0.02548,LOC111116158,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0033627,cell adhesion mediated by integrin,0.02801,LOC111115225,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0033627,cell adhesion mediated by integrin,0.02801,LOC111116158,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0005178,integrin binding,0.0392,LOC111115225,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0005178,integrin binding,0.0392,LOC111116158,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0007229,integrin-mediated signaling pathway,0.03997,LOC111115225,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0007229,integrin-mediated signaling pathway,0.03997,LOC111116158,yes,no,no
11,Other: protein tyrosine kinase activity,no,no,GO:0005925,focal adhesion,0.04168,LOC111116158,no,no,yes
11,Other: protein tyrosine kinase activity,no,no,GO:0005925,focal adhesion,0.04168,LOC111112605,no,no,yes
11,Other: protein tyrosine kinase activity,no,no,GO:0005925,focal adhesion,0.04168,LOC111117970,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0006376,mRNA splice site selection,0.00068,LOC111102426,yes,yes,no
12,Stress granule / mRNA processing,yes,no,GO:0006376,mRNA splice site selection,0.00068,LOC111121745,yes,yes,no
12,Stress granule / mRNA processing,yes,no,GO:0006376,mRNA splice site selection,0.00068,LOC111129313,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0010494,cytoplasmic stress granule,0.00074,LOC111123410,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0010494,cytoplasmic stress granule,0.00074,LOC111123806,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0010494,cytoplasmic stress granule,0.00074,LOC111138235,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0008143,poly(A) binding,0.00121,LOC111138235,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0008143,poly(A) binding,0.00121,LOC111112585,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0008143,poly(A) binding,0.00121,LOC111131549,no,no,yes
12,Stress granule / mRNA processing,yes,no,GO:0003730,mRNA 3'-UTR binding,0.0014,LOC111102426,yes,no,no
12,Stress granule / mRNA processing,yes,no,GO:0003730,mRNA 3'-UTR binding,0.0014,LOC111123806,yes,no,no
